DEBUG   (07/12/2024 06:24:45): Using proactor: IocpProactor (Line: 625 [proactor_events.py])
INFO    (07/12/2024 06:24:45): Start polling (Line: 527 [dispatcher.py])
INFO    (07/12/2024 06:24:45): Run polling for bot @Rensid_arg_bot id=7589292684 - 'ArgBot' (Line: 341 [dispatcher.py])
INFO    (07/12/2024 06:24:48): Вызов функции get_service с аргументами: (<aiogram.fsm.context.FSMContext object at 0x00000201612C5B40>,), {} (Line: 20 [logs.py])
INFO    (07/12/2024 06:24:48): Функция get_service завершила работу с результатом: <coroutine object get_service at 0x0000020161324890> (Line: 25 [logs.py])
INFO    (07/12/2024 06:24:48): Update id=501776918 is handled. Duration 281 ms by bot id=7589292684 (Line: 172 [dispatcher.py])
INFO    (07/12/2024 06:24:57): Вызов функции get_service с аргументами: (<aiogram.fsm.context.FSMContext object at 0x00000201612C6290>,), {} (Line: 20 [logs.py])
INFO    (07/12/2024 06:24:57): Функция get_service завершила работу с результатом: <coroutine object get_service at 0x0000020161324AC0> (Line: 25 [logs.py])
INFO    (07/12/2024 06:24:57): Update id=501776919 is handled. Duration 187 ms by bot id=7589292684 (Line: 172 [dispatcher.py])
INFO    (07/12/2024 06:24:59): Вызов функции get_service с аргументами: (<aiogram.fsm.context.FSMContext object at 0x00000201612C4040>,), {} (Line: 20 [logs.py])
INFO    (07/12/2024 06:24:59): Функция get_service завершила работу с результатом: <coroutine object get_service at 0x0000020161324B30> (Line: 25 [logs.py])
INFO    (07/12/2024 06:24:59): Update id=501776920 is handled. Duration 186 ms by bot id=7589292684 (Line: 172 [dispatcher.py])
INFO    (07/12/2024 06:25:05): Вызов функции get_service с аргументами: (<aiogram.fsm.context.FSMContext object at 0x00000201612C6890>,), {} (Line: 20 [logs.py])
INFO    (07/12/2024 06:25:05): Функция get_service завершила работу с результатом: <coroutine object get_service at 0x0000020161324C10> (Line: 25 [logs.py])
INFO    (07/12/2024 06:25:05): Вызов функции run с аргументами: (Message(message_id=682, date=datetime.datetime(2024, 12, 7, 15, 25, 8, tzinfo=TzInfo(UTC)), chat=Chat(id=1940541212, type='private', title=None, username='koxris', first_name='Rin', last_name=None, is_forum=None, accent_color_id=None, active_usernames=None, available_reactions=None, background_custom_emoji_id=None, bio=None, birthdate=None, business_intro=None, business_location=None, business_opening_hours=None, can_set_sticker_set=None, custom_emoji_sticker_set_name=None, description=None, emoji_status_custom_emoji_id=None, emoji_status_expiration_date=None, has_aggressive_anti_spam_enabled=None, has_hidden_members=None, has_private_forwards=None, has_protected_content=None, has_restricted_voice_and_video_messages=None, has_visible_history=None, invite_link=None, join_by_request=None, join_to_send_messages=None, linked_chat_id=None, location=None, message_auto_delete_time=None, permissions=None, personal_chat=None, photo=None, pinned_message=None, profile_accent_color_id=None, profile_background_custom_emoji_id=None, slow_mode_delay=None, sticker_set_name=None, unrestrict_boost_count=None), message_thread_id=None, from_user=User(id=1940541212, is_bot=False, first_name='Rin', last_name=None, username='koxris', language_code='ru', is_premium=True, added_to_attachment_menu=None, can_join_groups=None, can_read_all_group_messages=None, supports_inline_queries=None, can_connect_to_business=None), sender_chat=None, sender_boost_count=None, sender_business_bot=None, business_connection_id=None, forward_origin=None, is_topic_message=None, is_automatic_forward=None, reply_to_message=None, external_reply=None, quote=None, reply_to_story=None, via_bot=None, edit_date=None, has_protected_content=None, is_from_offline=None, media_group_id=None, author_signature=None, text='50001', entities=None, link_preview_options=None, effect_id=None, animation=None, audio=None, document=None, paid_media=None, photo=None, sticker=None, story=None, video=None, video_note=None, voice=None, caption=None, caption_entities=None, show_caption_above_media=None, has_media_spoiler=None, contact=None, dice=None, game=None, poll=None, venue=None, location=None, new_chat_members=None, left_chat_member=None, new_chat_title=None, new_chat_photo=None, delete_chat_photo=None, group_chat_created=None, supergroup_chat_created=None, channel_chat_created=None, message_auto_delete_timer_changed=None, migrate_to_chat_id=None, migrate_from_chat_id=None, pinned_message=None, invoice=None, successful_payment=None, refunded_payment=None, users_shared=None, chat_shared=None, connected_website=None, write_access_allowed=None, passport_data=None, proximity_alert_triggered=None, boost_added=None, chat_background_set=None, forum_topic_created=None, forum_topic_edited=None, forum_topic_closed=None, forum_topic_reopened=None, general_forum_topic_hidden=None, general_forum_topic_unhidden=None, giveaway_created=None, giveaway=None, giveaway_winners=None, giveaway_completed=None, video_chat_scheduled=None, video_chat_started=None, video_chat_ended=None, video_chat_participants_invited=None, web_app_data=None, reply_markup=None, forward_date=None, forward_from=None, forward_from_chat=None, forward_from_message_id=None, forward_sender_name=None, forward_signature=None, user_shared=None), <core.services.base.multiservice.MultipleServices object at 0x00000201612C8910>, {'date': 'de deciembre de 2024', 'client_name': 'Kostya Kokos', 'sum': '5732', 'another sum': '50001'}), {} (Line: 20 [logs.py])
INFO    (07/12/2024 06:25:05): Функция run завершила работу с результатом: <coroutine object run at 0x0000020161324C10> (Line: 25 [logs.py])
INFO    (07/12/2024 06:25:05): Вызов функции init с аргументами: (<core.services.base.multiservice.MultipleServices object at 0x00000201612C8910>,), {'date': 'de deciembre de 2024', 'client_name': 'Kostya Kokos', 'sum': '5732', 'another sum': '50001'} (Line: 20 [logs.py])
INFO    (07/12/2024 06:25:05): Функция init завершила работу с результатом: None (Line: 25 [logs.py])
INFO    (07/12/2024 06:25:05): Вызов функции run с аргументами: (<core.services.base.multiservice.MultipleServices object at 0x00000201612C8910>,), {} (Line: 20 [logs.py])
INFO    (07/12/2024 06:25:05): Вызов функции run с аргументами: (<core.services.letter_arg.letter_arg_first_service.LetterARGFirst object at 0x00000201612C82B0>,), {} (Line: 20 [logs.py])
INFO    (07/12/2024 06:25:05): Вызов функции get_photo_path с аргументами: (<core.services.letter_arg.letter_arg_first_service.LetterARGFirst object at 0x00000201612C82B0>, 'letter_arg_first.jpg'), {} (Line: 20 [logs.py])
INFO    (07/12/2024 06:25:05): Функция get_photo_path завершила работу с результатом: E:\Programming\FastApiApps\ArgBot\core\services\letter_arg\resources\letter_arg_first.jpg (Line: 25 [logs.py])
INFO    (07/12/2024 06:25:05): Вызов функции get_font_path с аргументами: (<core.services.letter_arg.letter_arg_first_service.LetterARGFirst object at 0x00000201612C82B0>, 'SFProText/SFProText-Semibold.ttf'), {} (Line: 20 [logs.py])
